"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARG","QGDP","TOT","PC_CHGPY","Q","2008-Q1",7.682479065,
"ARG","QGDP","TOT","PC_CHGPY","Q","2008-Q2",6.023006343,
"ARG","QGDP","TOT","PC_CHGPY","Q","2008-Q3",5.433198122,
"ARG","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-2.557061208,
"ARG","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-6.971687458,
"ARG","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-9.517019304,
"ARG","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-6.718275818,
"ARG","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-0.239353354,
"ARG","QGDP","TOT","PC_CHGPY","Q","2010-Q1",6.690819507,
"ARG","QGDP","TOT","PC_CHGPY","Q","2010-Q2",13.956401009,
"ARG","QGDP","TOT","PC_CHGPY","Q","2010-Q3",10.249182865,
"ARG","QGDP","TOT","PC_CHGPY","Q","2010-Q4",9.700525068,
"ARG","QGDP","TOT","PC_CHGPY","Q","2011-Q1",9.02110311,
"ARG","QGDP","TOT","PC_CHGPY","Q","2011-Q2",5.278990809,
"ARG","QGDP","TOT","PC_CHGPY","Q","2011-Q3",5.611412615,
"ARG","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.268977215,
"ARG","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.735644403,
"ARG","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-3.658707985,
"ARG","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-1.382659019,
"ARG","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.208041928,
"ARG","QGDP","TOT","PC_CHGPY","Q","2013-Q1",1.292552831,
"ARG","QGDP","TOT","PC_CHGPY","Q","2013-Q2",5.446778764,
"ARG","QGDP","TOT","PC_CHGPY","Q","2013-Q3",2.875267738,
"ARG","QGDP","TOT","PC_CHGPY","Q","2013-Q4",0.14363478,
"ARG","QGDP","TOT","PC_CHGPY","Q","2014-Q1",-1.345957473,
"ARG","QGDP","TOT","PC_CHGPY","Q","2014-Q2",-2.434944375,
"ARG","QGDP","TOT","PC_CHGPY","Q","2014-Q3",-3.846774417,
"ARG","QGDP","TOT","PC_CHGPY","Q","2014-Q4",-2.40810397,
"ARG","QGDP","TOT","PC_CHGPY","Q","2015-Q1",0.560124404,
"ARG","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.51275958,
"ARG","QGDP","TOT","PC_CHGPY","Q","2015-Q3",4.280788557,
"ARG","QGDP","TOT","PC_CHGPY","Q","2015-Q4",2.596654146,
"ARG","QGDP","TOT","PC_CHGPY","Q","2016-Q1",0.246944302,
"ARG","QGDP","TOT","PC_CHGPY","Q","2016-Q2",-3.67877142,
"ARG","QGDP","TOT","PC_CHGPY","Q","2016-Q3",-3.273884409,
"ARG","QGDP","TOT","PC_CHGPY","Q","2016-Q4",-1.558015699,
"ARG","QGDP","TOT","PC_CHGPY","Q","2017-Q1",0.310031827,
"ARG","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.863518394,
"ARG","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.822385856,
"ARG","QGDP","TOT","PC_CHGPY","Q","2017-Q4",4.303609894,
"ARG","QGDP","TOT","PC_CHGPY","Q","2018-Q1",3.1453116,
"ARG","QGDP","TOT","PC_CHGPY","Q","2018-Q2",-2.829642955,
"ARG","QGDP","TOT","PC_CHGPY","Q","2018-Q3",-4.172453913,
"ARG","QGDP","TOT","PC_CHGPY","Q","2018-Q4",-6.25076719,
"ARG","QGDP","TOT","PC_CHGPY","Q","2019-Q1",-5.991792973,
"ARG","QGDP","TOT","PC_CHGPY","Q","2019-Q2",-1.336360675,
"ARG","QGDP","TOT","PC_CHGPY","Q","2019-Q3",-0.44575298,
"ARG","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-0.347745996,
"ARG","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-4.649383606,
"ARG","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-19.634367433,
"ARG","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-10.088094072,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.27803275,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",7.093669513,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.320767649,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",7.061388567,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",5.80716719,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.465805096,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",4.352703034,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.983428157,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",10.002246294,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",9.452533859,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",9.843458492,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.868184657,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",6.980385039,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.414695357,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",10.031044722,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",14.347039455,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.284199364,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",12.773367981,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",4.75250966,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",3.053442617,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.988937946,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",14.418906359,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",13.337432054,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",12.228569249,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",9.310976925,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.084573662,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",11.359761663,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",10.62251453,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",13.825729552,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",13.138739029,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",14.21700907,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",11.531282406,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",10.218171576,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",12.369490488,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",15.500480646,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",19.868867814,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",12.10800823,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",12.724290157,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",4.960290713,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",10.81840433,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",13.360842095,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",12.528585154,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",12.052848479,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.818664938,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.732198374,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.423043315,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.953982319,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",10.669786169,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",12.709984152,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",14.074814338,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",17.937618817,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",14.765352641,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",15.729428052,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",10.769639573,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",7.049420615,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",5.162476244,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",2.375727578,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",7.478859936,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",8.851621666,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",12.594433252,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",14.231044506,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",14.339221259,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",13.318980132,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",11.163297055,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",9.123660589,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",9.400601473,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",13.767454664,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",16.7414241,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",14.64883629,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",12.476476443,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",8.073385809,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",9.145261237,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",14.972238618,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",12.377489255,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",7.272683028,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",0.807386062,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",-2.66574512,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",-3.917118286,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.688488071,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.58646568,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",2.595365468,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.643580267,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",7.996962979,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",12.811298021,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",9.087773178,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",9.016197517,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",6.830068155,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",8.489928544,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",12.532870913,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",13.345797969,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",15.166445026,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",12.452149351,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",12.399203782,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",11.765440349,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",9.232616145,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",8.983314225,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",7.343674144,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q2",7.241524177,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q3",7.0028733,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q4",9.731701213,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.786628482,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q2",10.367594628,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q3",13.837259908,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q4",12.192557033,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q1",13.608199864,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q2",14.762944214,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q3",11.086869809,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q4",11.606978165,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q1",16.464061799,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q2",8.569882969,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q3",10.903037965,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q4",12.228313418,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q1",4.246523863,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q2",8.104999568,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q3",7.495779648,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q4",8.406865102,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q1",9.463670592,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q2",10.294445662,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q3",11.01337652,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q4",8.778275358,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q1",11.71973054,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q2",11.097758274,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.927266329,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q4",10.433958193,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q1",8.337277341,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q2",7.314468251,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q3",5.131652405,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q4",4.164583234,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q1",4.379773892,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q2",6.311478978,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q3",8.198357868,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q4",8.574414268,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q1",9.560400571,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q2",8.562978923,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q3",8.390909853,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q4",10.5357919,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q1",9.648249708,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q2",10.069263579,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q3",10.495338375,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q4",8.3054064,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q1",8.111951085,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q2",8.11017914,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q3",7.77450115,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q4",7.58515559,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q1",6.064861869,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q2",7.655936708,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q3",6.632700464,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.380777853,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q1",-3.189063545,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q2",-7.263875197,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q3",-6.384827184,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-3.60860654,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",6.583397539,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",12.161310752,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",13.301165229,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",13.732506182,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",12.474605041,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",9.187473677,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",9.159237157,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",5.752766405,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",5.057922525,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",5.023056985,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",3.587655198,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q4",5.756611965,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q1",7.134576542,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q2",7.677398844,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q3",8.390946792,
"KOR","QGDP","TOT","PC_CHGPY","Q","2002-Q4",7.68238505,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q1",4.318227912,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.30354585,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q3",2.214156235,
"KOR","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.773317382,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q1",5.772676581,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q2",6.744794051,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q3",5.145618814,
"KOR","QGDP","TOT","PC_CHGPY","Q","2004-Q4",3.218131462,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.806402673,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.95274556,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q3",5.091342447,
"KOR","QGDP","TOT","PC_CHGPY","Q","2005-Q4",5.356856008,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q1",6.180250599,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.975060286,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q3",5.08739741,
"KOR","QGDP","TOT","PC_CHGPY","Q","2006-Q4",4.844851011,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q1",4.880914676,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q2",5.921792787,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q3",5.463010624,
"KOR","QGDP","TOT","PC_CHGPY","Q","2007-Q4",6.904624178,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q1",5.567555979,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q2",4.315216973,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q3",3.946152422,
"KOR","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.589977756,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-1.896186505,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-1.106362311,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q3",1.028926786,
"KOR","QGDP","TOT","PC_CHGPY","Q","2009-Q4",5.239425329,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q1",7.204676456,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q2",7.804557338,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q3",5.881250359,
"KOR","QGDP","TOT","PC_CHGPY","Q","2010-Q4",6.377779149,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q1",5.307370682,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.851242513,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.205589616,
"KOR","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.44390986,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.386442244,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.460569106,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.365239164,
"KOR","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.398036152,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.403330714,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q2",3.02743644,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q3",3.463155446,
"KOR","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.753845347,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q1",3.827576261,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.492772595,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.928083012,
"KOR","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.581210307,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.483327314,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q2",2.033215893,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q3",3.214977299,
"KOR","QGDP","TOT","PC_CHGPY","Q","2015-Q4",3.495710503,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.90964389,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.647154194,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.599651718,
"KOR","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.64274291,
"KOR","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.185969735,
"KOR","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.74204146,
"KOR","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.786877739,
"KOR","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.924038843,
"KOR","QGDP","TOT","PC_CHGPY","Q","2018-Q1",3.178809226,
"KOR","QGDP","TOT","PC_CHGPY","Q","2018-Q2",3.100693395,
"KOR","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.198493084,
"KOR","QGDP","TOT","PC_CHGPY","Q","2018-Q4",3.160310341,
"KOR","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.725215504,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.12823508,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.923495838,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2019-Q4",2.374366485,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2020-Q1",1.406705515,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-2.777486753,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-1.072102809,"P"
"KOR","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-1.290041707,"P"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q1",13.732300912,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q2",13.260075956,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q3",10.997320481,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1961-Q4",6.977179513,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q1",3.238725456,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.26087682,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q3",-0.23221839,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1962-Q4",3.445787925,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q1",7.141353272,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q2",10.834140735,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q3",12.013275682,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1963-Q4",10.52870362,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q1",9.13023636,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q2",7.844792124,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q3",7.624115939,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1964-Q4",8.465315911,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.278531185,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q2",10.040406075,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q3",9.782116979,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1965-Q4",8.50208958,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.28346504,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q2",6.143178555,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q3",5.543635989,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1966-Q4",5.485716,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q1",5.436672468,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.382741926,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q3",5.452097117,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1967-Q4",5.648204716,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q1",5.843291796,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q2",6.034791185,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q3",6.746827129,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1968-Q4",7.982468312,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q1",9.173695217,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q2",10.310386762,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q3",10.466986037,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1969-Q4",9.637789726,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q1",7.899130229,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q2",9.125804565,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q3",8.759931791,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1970-Q4",6.093205954,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q1",7.803711654,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q2",6.375619088,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q3",9.266260319,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1971-Q4",7.896438455,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q1",10.467548834,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q2",11.188845642,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q3",5.575954432,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1972-Q4",13.531978138,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q1",8.446655106,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q2",8.950726693,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q3",10.284249248,"E"
"GRC","QGDP","TOT","PC_CHGPY","Q","1973-Q4",4.866873588,"E"
